Calibration
522	0	4544	0.661041	7041	0.956399	7537	1.26582	7873	1.57525	8096	1.8706	8179	2.18003	8427	2.47539	8609	
504	0	0	
503	0	0	
521	0	0	
517	0	0	
514	0	0	
507	0	0	
506	0	0	
502	0	3393	0.639944	4825	0.963432	5258	1.25879	5567	1.61041	5905	1.8917	6125	2.18706	6333	2.49648	6560	
523	0	0	
525	0	0	
498	0	0	
