Calibration
523	0	603	0.661041	2314	0.984529	2673	1.27989	2920	1.64557	3169	1.92686	3318	2.27848	3501	2.51758	3600	
514	0	0	
507	0	0	
511	0	0	
498	0	0	
500	0	0	
514	0	0	
508	0	0	
510	0	782	0.738397	1852	1.06188	2187	1.35724	2386	1.66667	2626	1.96203	2772	2.28551	2964	2.59494	3134	
521	0	0	
510	0	0	
501	0	0	
